,Name,Link,Year,Publisher,Platform
28660,chop chop fruit salad mystery jam dokidoki dating sim thingy ,https://www.uvlist.net/game-204261-Chop+Chop+Fruit+salad+Mystery+Jam+DokiDoki+Dating+Sim+THingy,2014,Denvilda,Linux
28661,chop chop ninja,https://www.uvlist.net/game-189262-Chop+Chop+Ninja,?,? ,iOS
28662,chop chop ninja 2,https://www.uvlist.net/game-189263-Chop+Chop+Ninja+2,2012,? ,iOS
28663,chop chop princess,https://www.uvlist.net/game-251075-Chop+Chop+Princess,2017,Take Five Games;DikobrazGames ,Windows
28664,chop chop rocket,https://www.uvlist.net/game-189264-Chop+Chop+Rocket,2011,Gamerizon ,iOS
28665,chop chop runner,https://www.uvlist.net/game-231605-Chop+Chop+Runner,?,Unity Games,Android
28666,chop chop runner,https://www.uvlist.net/game-189265-Chop+Chop+Runner,2010,Gamerizon ,iOS
28667,chop goblins,https://www.uvlist.net/game-272806-Chop+Goblins,2024,Ducky Dev Games,Switch
28668,chop is dish,https://www.uvlist.net/game-272807-Chop+is+Dish,2019,Victory Road,Switch
28669,chop suey,https://www.uvlist.net/game-19532-Chop+Suey,1985,English Software,Atari 400/800
28670,chop suey,https://www.uvlist.net/game-212177-Chop+Suey,1995,Magnet Interactive Studios,Mac OS Classic
28671,chop sushi,https://www.uvlist.net/game-175060-Chop+Sushi,2009,THQ Wireless,iOS
28672,choplifter,https://www.uvlist.net/game-38-Choplifter,1985,Sega,Arcade
28673,choplifter,https://www.uvlist.net/game-5221-Choplifter,1984,Brøderbund,ColecoVision
28674,choplifter,https://www.uvlist.net/game-9245-Choplifter,1986,Sega;Tec Toy ,Master System
28675,choplifter,https://www.uvlist.net/game-41086-Choplifter,1982,Creative Software,VIC-20
28676,choplifter,https://www.uvlist.net/game-80492-Choplifter,1984,SystemSoft,NEC PC8801
28677,choplifter,https://www.uvlist.net/game-163696-Choplifter,1985,Brøderbund,Thomson
28678,choplifter,https://www.uvlist.net/game-185286-Choplifter,1984,Soft Pro,Sharp X1
28679,choplifter,https://www.uvlist.net/game-226639-Choplifter,19??,York 10 Computerware,APF
28680,choplifter ,https://www.uvlist.net/game-97089-Choplifter,1985,Sega ,SG-1000
28681,choplifter ,https://www.uvlist.net/game-98164-Choplifter,1982,Brøderbund,Apple II E
28682,choplifter ,https://www.uvlist.net/game-172780-Choplifter,1986,Jaleco ,NES
28683,choplifter hd,https://www.uvlist.net/game-185897-Choplifter+HD,2012,inXile Entertainment,Windows
28684,choplifter hd,https://www.uvlist.net/game-185919-Choplifter+HD,2012,inXile Entertainment,X360
28685,choplifter hd,https://www.uvlist.net/game-185920-Choplifter+HD,2012,inXile Entertainment,PS3
28686,choplifter ii,https://www.uvlist.net/game-40002-Choplifter+II,1991,Extreme ,Game Gear
28687,choplifter ii ,https://www.uvlist.net/game-8601-Choplifter+II,1991,Brøderbund;Ocean ,GB
28688,choplifter iii,https://www.uvlist.net/game-8600-Choplifter+III,1994,Brøderbund;Ocean ,GB
28689,choplifter iii,https://www.uvlist.net/game-163088-Choplifter+III,1993,Extreme ,Game Gear
28690,choplifter iii: rescue survive ,https://www.uvlist.net/game-7152-Choplifter+III+Rescue+Survive,1994,Extreme Entertainment;Victor;Ocean ,SNES
28691,choplifter!,https://www.uvlist.net/game-5481-Choplifter,1982,Brøderbund,C64
28692,choplifter!,https://www.uvlist.net/game-20224-Choplifter,1984,Atari,Atari 5200
28693,choplifter!,https://www.uvlist.net/game-45329-Choplifter,1990,Muffbusters,C16/Plus4
28694,choplifter!,https://www.uvlist.net/game-99061-Choplifter,1987,Atari;Brøderbund ,Atari 7800
28695,choplifter!,https://www.uvlist.net/game-107650-Choplifter,1982,Brøderbund,Atari 400/800
28696,choplifter!,https://www.uvlist.net/game-173681-Choplifter,1984,Soft Pro,MICRO 7 - FM7
28697,choplifter!,https://www.uvlist.net/game-197920-Choplifter,1985,Sony,MSX
28698,choplifter!,https://www.uvlist.net/game-257529-Choplifter,1985,Soft Pro,NEC PC6001
28699,choplifter! xe,https://www.uvlist.net/game-108035-Choplifter+XE,1988,Atari,Atari 400/800
28700,chopp-hopper,https://www.uvlist.net/game-256235-Chopp+Hopper,1984,S S Soft,C64
28701,chopper,https://www.uvlist.net/game-34391-Chopper,1985,Activision,C64
28702,chopper,https://www.uvlist.net/game-104164-Chopper,1982,Sumlock,VIC-20
28703,chopper,https://www.uvlist.net/game-175061-Chopper,2008,Majic Jungle Software,iOS
28704,chopper,https://www.uvlist.net/game-197011-Chopper,1983,Mytek,MicroBee
28705,chopper,https://www.uvlist.net/game-197012-Chopper,1984,Honeysoft,MicroBee
28706,chopper,https://www.uvlist.net/game-205244-Chopper,1984,Severn Software,Oric
28707,chopper,https://www.uvlist.net/game-206187-Chopper,1986,Eaglesoft ,MSX
28708,chopper,https://www.uvlist.net/game-232968-Chopper,?,?,ABC 80
28709,chopper,https://www.uvlist.net/game-242564-Chopper,1983,TCS,Colour Genie
28710,chopper ,https://www.uvlist.net/game-214754-Chopper,1985,Creative Sparks ,C64
28711,chopper ,https://www.uvlist.net/game-256236-Chopper,1984,Krypton Force,BBC
28712,chopper 1,https://www.uvlist.net/game-110441-Chopper+1,1986,Compute!,C64
28713,chopper ace ,https://www.uvlist.net/game-188613-Chopper+Ace,1983,Mirage,TI99
28714,chopper alley classic,https://www.uvlist.net/game-111804-Chopper+Alley+Classic,?,Amazing Games,WinCE
28715,chopper attack ,https://www.uvlist.net/game-98704-Chopper+Attack,1997,Midway Entertainment;Seta Corporation;GT Interactive ,N64
28716,chopper chase,https://www.uvlist.net/game-12430-Chopper+Chase,1984,author,ZX Spectrum
28717,chopper chase,https://www.uvlist.net/game-256237-Chopper+Chase,1983,D.A.C.C.,BBC
28718,chopper command,https://www.uvlist.net/game-180106-Chopper+Command,1985,Computer and Video Games,Dragon32
28719,chopper command ,https://www.uvlist.net/game-5162-Chopper+Command,1982,Activision;Ariolasoft ,Atari 2600
28720,chopper commando,https://www.uvlist.net/game-183743-Chopper+Commando,1988,author,MS-DOS
28721,chopper defense,https://www.uvlist.net/game-225016-Chopper+Defense,1984,? ,TRS-80
28722,chopper duel,https://www.uvlist.net/game-273015-Chopper+Duel,1997,Star Group of Prestige,ZX Spectrum
28723,chopper fireman,https://www.uvlist.net/game-197421-Chopper+Fireman,1983,Vaughn Software,TI99
28724,chopper flight,https://www.uvlist.net/game-261880-Chopper+Flight,1985,Ahoy!-Ion International,C64
28725,chopper hunt,https://www.uvlist.net/game-34258-Chopper+Hunt,1984,Imagic,C64
28726,chopper hunt ,https://www.uvlist.net/game-108071-Chopper+Hunt,1982,Imagic;ANALOG Software ,Atari 400/800
28727,chopper i ,https://www.uvlist.net/game-855-Chopper+I,1988,SNK,Arcade
28728,chopper ii,https://www.uvlist.net/game-206186-Chopper+II,1986,Eaglesoft ,MSX2
28729,chopper interceptor,https://www.uvlist.net/game-226640-Chopper+Interceptor,19??,York 10 Computerware,APF
28730,chopper math,https://www.uvlist.net/game-270805-Chopper+Math,1983,Commodore,C64
28731,chopper mike,https://www.uvlist.net/game-195205-Chopper+Mike,2013,Vamflax,iOS
28732,chopper mike,https://www.uvlist.net/game-195644-Chopper+Mike,2013,VAMflax,Linux
28733,chopper mission,https://www.uvlist.net/game-12431-Chopper+Mission,1986,Rai Software,ZX Spectrum
28734,chopper pilot,https://www.uvlist.net/game-261881-Chopper+Pilot,1987,Lodestar,C64
28735,chopper raid,https://www.uvlist.net/game-272064-Chopper+Raid,1982,Bubble Bus,VIC-20
28736,chopper rescue,https://www.uvlist.net/game-105874-Chopper+Rescue,1983,VTech,Creativision
28737,chopper rescue,https://www.uvlist.net/game-211039-Chopper+Rescue,1983,Blaby Computer Games,ZX Spectrum
28738,chopper rescue,https://www.uvlist.net/game-235040-Chopper+Rescue,1982,Prism Software,Tandy Coco
28739,chopper rescue ,https://www.uvlist.net/game-197123-Chopper+Rescue,1982,MicroProse,Atari 400/800
28740,chopper squad ,https://www.uvlist.net/game-46684-Chopper+Squad,1985,Interceptor Software,Amstrad CPC
28741,chopper strike,https://www.uvlist.net/game-228195-Chopper+Strike,1983,Computer Shack;Michtron,Tandy Coco
28742,chopper war,https://www.uvlist.net/game-45330-Chopper+War,?,?,C16/Plus4
28743,chopper x ,https://www.uvlist.net/game-39370-Chopper+X,1988,Mastertronic ,Atari ST
28744,chopper x-1,https://www.uvlist.net/game-12432-Chopper+X+1,1983,R&R Software,ZX Spectrum
28745,chopper: attack helicopters,https://www.uvlist.net/game-238878-Chopper+Attack+helicopters,2017,gtscom,Linux
28746,chopper: lethal darkness,https://www.uvlist.net/game-239194-Chopper+Lethal+darkness,2017,gtscom,Linux
28747,chopperman,https://www.uvlist.net/game-261634-Chopperman,1982,SSS,Apple II E
28748,chopperoid,https://www.uvlist.net/game-261882-Chopperoid,1983,Compute!,Atari 400/800
28749,chopsquares,https://www.uvlist.net/game-206918-CHOPSQUARES,?,From Smiling,Linux
28750,choria,https://www.uvlist.net/game-184770-Choria,?,jazztickets,Linux
28751,chōrichu! tamagochi no puchipuchi osetchi de violin lesson,https://www.uvlist.net/game-231606-Chorichu+Tamagochi+no+Puchipuchi+Osetchi+de+Violin+Lesson,2012,Bandai Namco Games,3DS
28752,choro q,https://www.uvlist.net/game-103086-Choro+Q,1996,Takara,PS
28753,choro q ,https://www.uvlist.net/game-169746-Choro+Q,1984,Taito,MSX
28754,choro q 2,https://www.uvlist.net/game-103087-Choro+Q+2,1997,Takara,PS
28755,choro q 3,https://www.uvlist.net/game-11054-Choro+Q+3,1998,Takara,PS
28756,choro q 64 ,https://www.uvlist.net/game-98705-Choro+Q+64,1998,Takara,N64
28757,choro q 64 2 ,https://www.uvlist.net/game-98706-Choro+Q+64+2,1999,Takara,N64
28758,choro q ds,https://www.uvlist.net/game-198811-Choro+Q+DS,?,?,Nintendo DS
28759,choro q hg ,https://www.uvlist.net/game-196127-Choro+Q+HG,2000,Takara,PS2
28760,choro q hg 3 ,https://www.uvlist.net/game-196770-Choro+Q+HG+3,2008,Atlus Software ,PS2
28761,choro q hg 4,https://www.uvlist.net/game-197721-Choro+Q+HG+4,?,?,PS2
28762,choro q holiday puzzle,https://www.uvlist.net/game-275684-Choro+Q+Holiday+Puzzle,1984,Takara ,NEC PC8801
28763,choro q jet: rainbow wings ,https://www.uvlist.net/game-103088-Choro+Q+Jet+Rainbow+Wings,1998,Takara ,PS
28764,choro q marine: q-boat ,https://www.uvlist.net/game-103089-Choro+Q+Marine+Q+Boat,1998,Takara,PS
28765,choro q park ,https://www.uvlist.net/game-162864-Choro+Q+Park,1998,Takara,Saturn
28766,choro q wonderful!,https://www.uvlist.net/game-103090-Choro+Q+Wonderful,1999,Takara,PS
28767,choro q works ,https://www.uvlist.net/game-196128-Choro+Q+Works,2005,Atlus Software,PS2
28768,choro q: hyper customable gb,https://www.uvlist.net/game-178887-Choro+Q+Hyper+Customable+GB,1999,Takara,GBC
28769,choro q,https://www.uvlist.net/game-196124-Choro+Q,2004,Atlus ,PS2
28770,chorus,https://www.uvlist.net/game-277110-Chorus,2021,Deep Silver ,PS5
28771,chosen - the legend begins,https://www.uvlist.net/game-176237-Chosen+The+Legend+Begins,2005,Keystone Game Studio ,Xbox
28772,chōsōjū mecha mg ,https://www.uvlist.net/game-171119-Chosoju+Mecha+MG,2006,Nintendo ,Nintendo DS
28773,chotto asobi taizen otegaru trump,https://www.uvlist.net/game-256560-Chotto+Asobi+Taizen+Otegaru+Trump,2008,?,Nintendo DS
28774,chotto h na daihinmin,https://www.uvlist.net/game-261883-Chotto+H+Na+Daihinmin,1991,Kauda Project,X68000
28775,chotto h na daihinmin,https://www.uvlist.net/game-265857-Chotto+H+na+Daihinmin,1991,Kauda Project,NEC PC9801
28776,chotto magic taizen: 3-tsu no shuffle game,https://www.uvlist.net/game-261884-Chotto+Magic+Taizen+3+tsu+no+Shuffle+Game,?,?,Nintendo DS
28777,chotto meitantei ~misa-chan monogatari series~ ,https://www.uvlist.net/game-261885-Chotto+Meitantei+Misa+chan+Monogatari+Series,1988,Champion Soft,MSX
28778,chotto panel de pon,https://www.uvlist.net/game-261786-Chotto+Panel+de+Pon,?,?,Nintendo DS
28779,chotto sunao ni donburi kanjou ,https://www.uvlist.net/game-261886-Chotto+Sunao+ni+Donburi+Kanjou,2005,Windmill,Windows
28780,chotto suujin taisen,https://www.uvlist.net/game-261887-Chotto+Suujin+Taisen,2009,?,Nintendo DS
28781,chou baku ,https://www.uvlist.net/game-276198-Chou+Baku,1993,Apple Pie;Coffee Break,NEC PC9801
28782,chou battle houshin ,https://www.uvlist.net/game-196367-Chou+Battle+Houshin,2002,Koei,PS2
28783,chou bishoujo densetsu croquis ,https://www.uvlist.net/game-195289-Chou+Bishoujo+Densetsu+Croquis,1990,Pinky Soft,NEC PC8801
28784,chou chari-sou atsumete! chou bakemono hunter,https://www.uvlist.net/game-272326-Chou+Chari+Sou+Atsumete+Chou+Bakemono+Hunter,?,?,3DS
28785,chou gals! kotobuki ran,https://www.uvlist.net/game-178888-Chou+Gals+Kotobuki+Ran,2001,Konami;KCEJ ,GBC
28786,chou gals! kotobuki ran 2,https://www.uvlist.net/game-181128-Chou+Gals+Kotobuki+Ran+2,2002,Konami;KCEJ,GBC
28787,chou gedou yuusha ,https://www.uvlist.net/game-256561-Chou+Gedou+Yuusha,2008,Nomad,Windows
28788,chou gekijou ban keroro gunsou 3,https://www.uvlist.net/game-167464-Chou+Gekijou+Ban+Keroro+Gunsou+3,2008,Bandai,Nintendo DS
28789,chou gekijou han keroro gunsou - enshuu dayo! zenin shuugou,https://www.uvlist.net/game-167460-Chou+Gekijou+Han+Keroro+Gunsou+Enshuu+Dayo+Zenin+Shuugou,2006,Bandai,Nintendo DS
28790,chou hatsumei boy kanipan: hirameki wonderland,https://www.uvlist.net/game-103091-Chou+Hatsumei+Boy+Kanipan+Hirameki+Wonderland,1999,Taito,PS
28791,chou jikuu bakuren monogatari ~door pi chu~ ,https://www.uvlist.net/game-261888-Chou+Jikuu+Bakuren+Monogatari+door+pi+chu,2010,PrimRose,Windows
28792,"chou kanojo ~ano ko wa tsuri goro, tsurare goro~ ",https://www.uvlist.net/game-261889-Chou+Kanojo+Ano+Ko+wa+Tsuri+Goro+Tsurare+Goro,2007,Unicorn-A ,Windows
28793,chou kantan boki nyuumon ds ,https://www.uvlist.net/game-202017-Chou+Kantan+Boki+Nyuumon+DS,2007,IE Institute,Nintendo DS
28794,chou kaseki monster battle: gekitotsu galaxy ,https://www.uvlist.net/game-261890-Chou+Kaseki+Monster+Battle+Gekitotsu+Galaxy,?,?,Nintendo DS
28795,chou lovelove jang,https://www.uvlist.net/game-155212-Chou+LoveLove+Jang,?,Digital Object,Windows
28796,chou majin eiyuuden wataru: another step ,https://www.uvlist.net/game-101634-Chou+Majin+Eiyuuden+Wataru+Another+Step,1998,Banpresto,PS
28797,chou man'in ~ binyuu shimai shanai choukyou ,https://www.uvlist.net/game-262002-Chou+Manin++Binyuu+Shimai+Shanai+Choukyou,2008,Hina Soft ,Windows
28798,chou meisaku suiri adventure ds: raymond chandler gensaku - saraba itoshiki onna yo,https://www.uvlist.net/game-262003-Chou+Meisaku+Suiri+Adventure+DS+Raymond+Chandler+Gensaku+Saraba+Itoshiki+Onna+Yo,2009,FuRyu Corporation,Nintendo DS
28799,chou no doku hana no kusari ,https://www.uvlist.net/game-262004-Chou+no+Doku+Hana+no+Kusari,2014,Prototype ,PSP
28800,chou no doku hana no kusari ,https://www.uvlist.net/game-273016-Chou+no+Doku+Hana+no+Kusari,2011,Aromarie,Windows
28801,chou no doku hana no kusari ~gensou yawa~ ,https://www.uvlist.net/game-244652-Chou+no+Doku+Hana+no+Kusari+Gensou+Yawa,2013,Otome Dream,Windows
28802,chou no yume ,https://www.uvlist.net/game-244653-Chou+no+Yume,2005,TinkerBell,Windows
28803,chou saiminjutsu gakuen ,https://www.uvlist.net/game-264452-Chou+Saiminjutsu+Gakuen,2014,C: drive.,Windows
28804,chou sentou kyuugi vanborg,https://www.uvlist.net/game-244654-Chou+Sentou+Kyuugi+Vanborg,1999,Hect,PS
28805,chou sentou-chuu kyuukyoku no shinobu to battle player choujou kessen!,https://www.uvlist.net/game-256562-Chou+Sentou+chuu+Kyuukyoku+no+Shinobu+to+Battle+Player+Choujou+Kessen,?,?,3DS
28806,chou shinri samadhi ,https://www.uvlist.net/game-198813-Chou+Shinri+Samadhi,1994,MMS,NEC PC9801
28807,chou shiritsu! onna no ko-sama gakuen ,https://www.uvlist.net/game-244655-Chou+Shiritsu+Onna+no+Ko+sama+Gakuen,2007,Msize,Windows
28808,chou shittou caduceus ,https://www.uvlist.net/game-231608-Chou+Shittou+Caduceus,2007,Atlus Software,Nintendo DS
28809,chou snowbo kids ,https://www.uvlist.net/game-98707-Chou+Snowbo+Kids,1999,Atlus ,N64
28810,chou tsugitsugimono game neptune re:birth1,https://www.uvlist.net/game-262005-Chou+Tsugitsugimono+Game+Neptune+Re+Birth1,?,?,PS Vita
28811,chou-gals!,https://www.uvlist.net/game-103092-Chou+Gals,2002,Konami,PS
28812,chou-gals! juran special: ikemen getchu girls party,https://www.uvlist.net/game-260444-Chou+Gals+Juran+Special+Ikemen+Getchu+Girls+Party,?,?,PS
28813,chou-gekijou-ban keroro gunsou - gekishin dragon warriors de arimasu!,https://www.uvlist.net/game-171853-Chou+Gekijou+Ban+Keroro+Gunsou+Gekishin+Dragon+Warriors+de+Arimasu,2009,Bandai Namco,Nintendo DS
28814,chou-hatsumei boy kanipan: bousou robot no nazo!?,https://www.uvlist.net/game-111658-Chou+Hatsumei+Boy+Kanipan+Bousou+Robot+no+Nazo,1999,Sega,Dreamcast
28815,chou-kousoku gran doll ,https://www.uvlist.net/game-103094-Chou+Kousoku+Gran+Doll,1997,Bandai ,PS
28816,chou-kuukan night pro yakyuu king ,https://www.uvlist.net/game-98708-Chou+Kuukan+Night+Pro+Yakyuu+King,1996,Imagineer ,N64
28817,chou-kuukan night pro yakyuu king 2 ,https://www.uvlist.net/game-98709-Chou+Kuukan+Night+Pro+Yakyuu+King+2,1999,Imagineer ,N64
28818,chou! binkan kanojo ,https://www.uvlist.net/game-244656-Chou+Binkan+Kanojo,2012,Studio Momiji,Windows
28819,choubatsu yobikou zenryousei ,https://www.uvlist.net/game-244657-Choubatsu+Yobikou+Zenryousei,2003,Future,Windows
28820,chouchou jiken rhapsodic,https://www.uvlist.net/game-244658-Chouchou+Jiken+Rhapsodic,?,?,PS Vita
28821,chougen yuuki mugen finity ,https://www.uvlist.net/game-244659-Chougen+Yuuki+Mugen+Finity,2010,Dandelion,Windows
28822,choujikuu yousai macross - aiuchi typing valkyrie,https://www.uvlist.net/game-200533-Choujikuu+Yousai+Macross+Aiuchi+Typing+Valkyrie,2002,SSI Tristar,Windows
28823,choujikuu yousai macross - since 1983,https://www.uvlist.net/game-181610-Choujikuu+Yousai+Macross+Since+1983,1998,MediaKite,Windows
28824,choujikuu yousai macross ,https://www.uvlist.net/game-170413-Choujikuu+Yousai+Macross,1985,Bandai ,NES
28825,choujikuu yousai macross ,https://www.uvlist.net/game-182071-Choujikuu+Yousai+Macross,1985,Bothtec,NEC PC8801
28826,choujikuu yousai macross ii ,https://www.uvlist.net/game-16676-Choujikuu+Yousai+Macross+II,1993,Banpresto;Big West Advertising;Fabtek,Arcade
28827,choujikuu yousei macross: ai oboete imasu ka ,https://www.uvlist.net/game-162732-Choujikuu+Yousei+Macross+Ai+Oboete+Imasu+ka,1997,Sega;Bandai ,Saturn
28828,choujin gakuen gowcaizer ,https://www.uvlist.net/game-11159-Choujin+Gakuen+Gowcaizer,1997,Urban Plant,PS
28829,choujin locke,https://www.uvlist.net/game-256563-Choujin+Locke,1984,Pony Canyon,NEC PC8801
28830,choujin ultra baseball action card battle,https://www.uvlist.net/game-262033-Choujin+Ultra+Baseball+Action+Card+Battle,2014,Culture Brain,3DS
28831,choujin ultra baseball gba ,https://www.uvlist.net/game-196525-Choujin+Ultra+Baseball+GBA,2005,Culture Brain,GBA
28832,choukou sennin haruka ,https://www.uvlist.net/game-244660-Choukou+Sennin+Haruka,2008,Alice Soft,Windows
28833,choukou sennin haruka: haruka vs escalayer ,https://www.uvlist.net/game-262034-Choukou+Sennin+Haruka+Haruka+VS+Escalayer,2009,Alice Soft,Windows
28834,choukou sentai justice blade ~himitsu kessha de go!~,https://www.uvlist.net/game-244661-Choukou+Sentai+Justice+Blade+Himitsu+Kessha+de+Go,2004,Maika,Windows
28835,choukou sentai justice blade 2 ~sekai seiha e no countdown~,https://www.uvlist.net/game-244662-Choukou+Sentai+Justice+Blade+2+Sekai+Seiha+e+no+Countdown,2005,Maika,Windows
28836,choukou sentai justice blade 3 ~altered apocalypse~ ,https://www.uvlist.net/game-244663-Choukou+Sentai+Justice+Blade+3+Altered+Apocalypse,2010,Maika,Windows
28837,choukou sentai justice blade zero ~daishuryou no teki wa daishuryou~,https://www.uvlist.net/game-244664-Choukou+Sentai+Justice+Blade+Zero+Daishuryou+no+Teki+wa+Daishuryou,2012,Maika,Windows
28838,choukou tenshi escalayer ,https://www.uvlist.net/game-244665-Choukou+Tenshi+Escalayer,2002,Alice Soft,Windows
28839,choukousoku igo ,https://www.uvlist.net/game-196688-Choukousoku+Igo,2000,Success,PS2
28840,choukousoku mahjong ,https://www.uvlist.net/game-196689-Choukousoku+Mahjong,2000,Success,PS2
28841,choukousoku mahjong plus,https://www.uvlist.net/game-262035-Choukousoku+Mahjong+Plus,?,?,PS2
28842,choukousoku reversi ,https://www.uvlist.net/game-202036-Choukousoku+Reversi,2000,Success,PS2
28843,choukousoku shogi,https://www.uvlist.net/game-202037-Choukousoku+Shogi,2000,? ,PS2
28844,choukui no hana ,https://www.uvlist.net/game-244666-Choukui+no+Hana,2006,? ,Windows
28845,choukyou daikounin ,https://www.uvlist.net/game-244667-Choukyou+Daikounin,2006,Ariel Soft,Windows
28846,choukyou daikounin another story ~uragiri no daishou~ ,https://www.uvlist.net/game-258965-Choukyou+Daikounin+Another+Story+Uragiri+no+Daishou,2007,Ariel Soft,Windows
28847,choukyou diary ,https://www.uvlist.net/game-244668-Choukyou+Diary,2007,Rolling Star,Windows
28848,choukyou injoku hime sylvia ~ majuu seidorei no rakuin ,https://www.uvlist.net/game-262036-Choukyou+Injoku+Hime+Sylvia++Majuu+Seidorei+no+Rakuin,2008,G Spot ,Windows
28849,choukyou kami yuuri -ore-sama no niku benki dorei ni shiteyaru ze!!- ,https://www.uvlist.net/game-262037-Choukyou+Kami+Yuuri+Ore+sama+no+Niku+Benki+Dorei+ni+Shiteyaru+ze,2010,Dieselmine,Windows
28850,choukyou katei kyoushi ~ojou-sama wa niku dorei~ ,https://www.uvlist.net/game-262038-Choukyou+Katei+Kyoushi+Ojou+sama+wa+Niku+Dorei,2010,elle-murakami,Windows
28851,choukyou m ecstasy ,https://www.uvlist.net/game-262039-Choukyou+M+Ecstasy,2012,PERCEPTRON,Windows
28852,choukyou shigan zuma ~musuko ni oboreru mein no uzuki~ ,https://www.uvlist.net/game-262040-Choukyou+Shigan+Zuma+Musuko+ni+Oboreru+Mein+no+Uzuki,2009,Kannazuki Seikakusho Tsumami Gumi,Windows
28853,choukyuukai miracle nine ,https://www.uvlist.net/game-159688-Choukyuukai+Miracle+Nine,1995,Sega,Mega Drive
28854,choumahou tairiku wozz ,https://www.uvlist.net/game-6245-Choumahou+Tairiku+WOZZ,1995,Bullet Proof Software;Red,SNES
28855,choumajuu! ~seieki juuten dungeon kouryaku~ ,https://www.uvlist.net/game-262041-Choumajuu+Seieki+Juuten+Dungeon+Kouryaku,2011,TinkerBell,Windows
28856,chourensha 68k ,https://www.uvlist.net/game-262042-Chourensha+68K,1995,Famibe No Yosshin,X68000
28857,chourouburo,https://www.uvlist.net/game-188281-Chourouburo,2012,author,Linux
28858,chousenshi zaider ,https://www.uvlist.net/game-158459-Chousenshi+Zaider,1987,Cosmos Computer,NEC PC8801
28859,chousentou kyuugi vanbogu,https://www.uvlist.net/game-103095-Chousentou+Kyuugi+Vanbogu,1999,Hect,PS
28860,chousoku henkei gyrozetter: albatross no tsubasa ,https://www.uvlist.net/game-188782-Chousoku+Henkei+Gyrozetter+Albatross+no+Tsubasa,2013,Square Enix,3DS
28861,chousoku spinner,https://www.uvlist.net/game-181161-Chousoku+Spinner,1998,Hudson Soft,GB
28862,chouxiang ,https://www.uvlist.net/game-185100-ChouXiang,?,ophion ,Linux
28863,chouzetsu rinjin bravoman ,https://www.uvlist.net/game-2753-Chouzetsu+Rinjin+Bravoman,1988,Namco,Arcade
28864,chouzhu,https://www.uvlist.net/game-152326-Chouzhu,?,Elf,Windows
28865,choy-lee-fut kung-fu warrior,https://www.uvlist.net/game-46686-Choy+Lee+Fut+Kung+Fu+Warrior,1990,Positive,Amstrad CPC
28866,choy-lee-fut kung-fu warrior,https://www.uvlist.net/game-248391-Choy+Lee+Fut+Kung+Fu+Warrior,1990,Positive,ZX Spectrum
28867,choy-lee-fut kung-fu warrior,https://www.uvlist.net/game-248392-Choy+Lee+Fut+Kung+Fu+Warrior,1990,Positive,MSX
28868,choy-lee-fut kung-fu warrior,https://www.uvlist.net/game-248393-Choy+Lee+Fut+Kung+Fu+Warrior,1990,Positive,MS-DOS
28869,chram skazy,https://www.uvlist.net/game-244669-Chram+Skazy,1985,Fuxoft,Atari 400/800
28870,chris in space,https://www.uvlist.net/game-194913-Chris+in+Space,1992,author,MS-DOS
28871,chris kamara's street soccer,https://www.uvlist.net/game-103096-Chris+Kamaras+Street+Soccer,2000,Midas,PS
28872,chris sawyer's locomotion,https://www.uvlist.net/game-168321-Chris+Sawyers+Locomotion,2004,Atari ,Windows
28873,chris' puzzle,https://www.uvlist.net/game-211988-Chris+Puzzle,1994,author,Mac OS Classic
28874,christian matchups,https://www.uvlist.net/game-158974-Christian+Matchups,2001,Godly Games,Windows
28875,christian text adventure #1 ,https://www.uvlist.net/game-237280-Christian+Text+Adventure+1,1986,author,MS-DOS
28876,christian word search,https://www.uvlist.net/game-107176-Christian+Word+Search,?,eGames ,Windows
28877,christine,https://www.uvlist.net/game-97207-Christine,1986,PSK,NEC PC8801
28878,christine ,https://www.uvlist.net/game-198814-Christine,1986,PSK,NEC PC9801
28879,christmas,https://www.uvlist.net/game-184341-Christmas,2011,DragoonHP,Linux
28880,christmas “show and tell”,https://www.uvlist.net/game-255074-Christmas+Show+and+Tell,1979,SoftSide,TRS-80
28881,christmas ,https://www.uvlist.net/game-262043-Christmas,2011,DragoonHP,Windows
28882,christmas ,https://www.uvlist.net/game-202848-Christmas,2014,Perpetual Pyramid,Linux
28883,christmas adventure of rocket penguin,https://www.uvlist.net/game-227604-Christmas+Adventure+of+Rocket+Penguin,2016,Petite Games,Linux
28884,christmas adventure of rocket penguin,https://www.uvlist.net/game-227605-Christmas+Adventure+of+Rocket+Penguin,2016,Petite Games,Mac OS X
28885,christmas adventure of rocket penguin ,https://www.uvlist.net/game-262044-Christmas+Adventure+of+Rocket+Penguin,2015,Petite Games,Wii U
28886,christmas antics,https://www.uvlist.net/game-256564-Christmas+Antics,1984,Beebug Magazine ,BBC
28887,christmas box ,https://www.uvlist.net/game-256565-Christmas+Box,1986,Micro User,BBC
28888,christmas bubble puzzle,https://www.uvlist.net/game-272808-Christmas+Bubble+Puzzle,2024,RuWaMo Games,Switch
28889,christmas carols,https://www.uvlist.net/game-244670-Christmas+Carols,1984,John Henry Software,C64
28890,christmas catastrophe,https://www.uvlist.net/game-227627-Christmas+Catastrophe,2016,author,Linux
28891,christmas clix,https://www.uvlist.net/game-191021-Christmas+Clix,2009,JV Games,Wii
28892,christmas country,https://www.uvlist.net/game-184168-Christmas+Country,1995,Creative Multimedia Corporation,CD-I
